brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(2,3,""then""),(-1,-1,""exit"")]";[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]}
generations#;0;1;0;1;1;1;0;2;0;1;1;2;1;2;0;1;0;2;0;0;2;2;0;1;0;1;1;0;0;1;0;0;2;0;2;1;2;0;0;1;3;1;1;0;1;0;3;1;0;0
difftime;1;1;0;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;1;1;3;2;1;2;1;1;2;0;0;2;1;0;2;1;2;1;3;1;1;1;3;2;1;1;1;1;3;2;1;1
"[(2,5,""else""),(-1,-1,""exit"")]";[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;0;1;1;1;1
"[(6,7,""then""),(-1,-1,""exit"")]";[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]}
generations#;129;24;25;77;39;1;0;28;4;0;1;0;2;5;1;0;0;0;37;19;0;1;0;1;12;2;1;2;0;1;6;0;0;154;28;30;39;1;0;0;32;0;0;19;0;81;13;2;22;3
difftime;86;18;20;56;27;1;1;23;4;1;2;0;2;4;1;1;1;1;30;15;1;2;0;2;8;2;1;2;1;2;4;0;1;113;20;23;27;1;0;1;24;1;1;12;0;66;12;2;18;3
"[(6,13,""else""),(-1,-1,""exit"")]";[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]}
