brunch;1;2;3;4;5;6;7;8;9;10
"(2,3,""inFor"")";(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0)
generations#;27;30;30;37;11;49;17;20;28;36
difftime;33;37;39;42;12;61;22;21;35;52
"(4,5,""inFor"")";(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0);(0.0,0.0,0)
generations#;19;17;41;25;13;29;109;15;37;10
difftime;23;21;55;30;15;38;152;16;49;11
