brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(2,3,""then""),(-1,-1,""exit"")]";[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]};[1,2,3,4,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;3;3;2;2;3;2;3;2;3;2;2;2;2;2;3;3;2;3;2;2;3;3;2;2;3;3;2;3;3;2;2;2;2;2;3;2;3;3;2;2;2;3;2;3;3;3;3;2;2;2
"[(2,5,""else""),(-1,-1,""exit"")]";[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
"[(6,7,""then""),(-1,-1,""exit"")]";[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,41,42,44,45,46,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,11,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,35,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,41,42,44,45,46,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,35,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,41,42,44,45,46,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,11,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,43,44,45,46,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,35,36,39,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,43,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,43,44,47,48,49,50,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,31,32,33,34,36,39,40,41,42,44,45,46,48,51,-1]};[1,2,5,6,7,8,9,10,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,39,40,41,42,44,45,46,48,51,-1]}
generations#;7;6;2;3;4;9;4;8;10;6;1;6;5;8;8;6;0;8;5;9;8;0;7;16;8;8;4;9;8;0;6;7;11;11;7;7;0;12;5;8;9;4;7;6;2;1;9;10;10;5
difftime;23;20;8;11;14;30;14;27;33;22;6;20;17;27;25;22;3;28;17;29;27;2;23;50;27;27;15;29;26;3;20;23;36;35;23;22;3;38;18;28;29;15;24;20;7;5;30;33;32;17
"[(6,12,""else""),(-1,-1,""exit"")]";[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,43,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,39,40,43,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,39,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,27,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,23,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,35,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,27,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,31,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]};[1,2,5,6,12,13,14,15,16,17,18,19,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38,40,41,42,44,47,48,51,-1]}
