brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""inFor""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]}
generations#;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
difftime;1;1;1;1;1;1;1;0;2;1;2;0;0;0;2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;2;1;1;1;1;1;1;1;1;0;1;1;3;1;0
"[(7,8,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,-1]}
generations#;8;11;14;5;8;19;23;21;24;1;0;6;3;3;21;18;7;54;21;0;7;199;11;8;6;22;3;15;4;15;14;4;199;7;9;17;8;9;0;6;14;7;17;6;6;25;5;8;7;18
difftime;10;14;16;6;8;18;22;20;21;2;1;7;4;4;20;23;9;61;21;1;8;196;14;8;6;21;3;17;5;14;16;6;189;7;8;16;10;10;1;7;18;9;21;8;8;29;5;8;7;18
"[(7,15,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
difftime;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;2;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;2;0
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,-1]}
