brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(3,4,""inFor""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]}
generations#;4;16;8;7;7;7;5;8;43;3;2;1;30;7;1;15;16;25;13;1;9;1;3;7;1;3;14;11;7;1;63;1;7;8;1;1;30;26;12;4;13;4;5;9;2;28;10;2;1;8
difftime;4;11;8;6;6;7;4;7;32;4;2;2;21;6;2;12;14;20;11;2;8;2;2;5;2;3;12;9;6;1;48;2;6;6;2;2;24;19;9;4;10;3;5;7;3;24;8;2;2;7
"[(5,6,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]};[1,2,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,4,5,6,7,8,9,14,3,-1]}
generations#;44;4;8;4;5;9;1;5;2;10;1;4;1;4;15;1;4;39;3;12;4;1;4;3;4;3;4;4;8;11;1;34;29;8;13;9;7;33;2;9;2;8;1;8;2;8;9;9;5;41
difftime;38;4;7;4;4;7;1;3;3;9;2;3;2;4;12;2;4;31;3;9;4;1;4;3;3;3;4;4;7;9;1;27;21;7;11;7;7;26;2;7;2;7;1;8;2;8;8;8;4;30
"[(5,15,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]}
generations#;33;19;37;7;100;31;36;12;72;46;37;24;21;16;26;27;3;7;63;31;19;21;80;41;48;29;43;19;10;60;167;41;41;13;13;38;11;12;48;64;40;16;28;9;9;23;20;34;17;44
difftime;33;15;36;7;95;32;29;10;66;53;35;24;14;15;27;24;3;7;65;34;22;20;75;36;52;28;44;19;10;55;156;37;39;11;12;40;11;11;45;62;36;17;29;9;8;21;19;34;16;37
"[(9,10,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,13,3,4,5,15,3,-1]}
